id,text,created,screenName,longitude,latitude,SentimentScore
40594,"#night #traffic @ Seattle, Washington https://t.co/kPcnJKRnS0",2/12/2017,dasar,-122.331,47.6064,0
40606,"Join the Starbucks team! See our latest #job opening here: https://t.co/ee55pH956y #Hospitality 515 Westlake Ave N, #Seattle, WA #Veterans",2/12/2017,tmj_sea_hrta,-122.3390313,47.6244145,0
40622,Plymouth Pillars Park <ed><U+00A0><U+00BC><ed><U+00BF><U+009B><ed><U+00A0><U+00BC><ed><U+00BD><U+0083> #seattle #plymouthpillarspark #usa #gopro @ Plymouth Pillars Park https://t.co/m1SpNkATyr,2/12/2017,JPabloso18,-122.3291452,47.6134399,0
40631,"Want to work in #Seattle, WA? View our latest opening: https://t.co/DvILkEVeCk #IT #Job #Jobs #Hiring https://t.co/4NML2EyHFh",2/12/2017,JobsAtNordstrom,-122.3320708,47.6062095,1
40637,"Want to work at QuintilesIMS? We're #hiring in #Seattle, WA! Click for details: https://t.co/EJGNXr2UH5 #Job #Jobs #CareerArc",2/12/2017,tmj_sea_jobs,-122.3320708,47.6062095,1
40640,"See our latest #Seattle, WA #job and click to apply: Coding Consultant - Central Business Services - https://t.co/9htGhdS2TP #Insurance",2/12/2017,SwedishCareers,-122.33,47.61,0
40648,No time to run? Tsunami pod in Long Beach aims to save lives — at a price https://t.co/uEN6H9wQ3F,2/12/2017,SeattleCP,-122.3324783,47.6054773,0
40657,"Can you recommend anyone for this #job? Cook - https://t.co/AS8R9N6Vk9 #Hospitality #Bellevue, WA #Hiring #CareerArc",2/12/2017,tmj_sea_hrta,-122.1928133,47.612706,1
40680,"Want to work at Nordstrom? We're #hiring in #Seattle, WA! Click for details: https://t.co/s3ofEvsvg5 #IT #Job #Jobs https://t.co/h0Xlu2SY8f",2/12/2017,JobsAtNordstrom,-122.3320708,47.6062095,1
40687,"Just posted a photo @ Seattle, Washington https://t.co/qXxQPJIXCf",2/12/2017,mindeezyyy,-122.331,47.6064,0
40692,"Can you recommend anyone for this #job? Sr. Software Engineer - https://t.co/9AKqHPd5fx #IT #Seattle, WA #Hiring #CareerArc",2/12/2017,tmj_sea_it,-122.3320708,47.6062095,1
40753,"Con mi guapi<ed><U+00A0><U+00BD><ed><U+00B2><U+008F><ed><U+00A0><U+00BD><ed><U+00B8><U+008D><U+2764><U+FE0F> @ Seattle, Washington https://t.co/C9VrmxSkCX",2/12/2017,isacava_00,-122.331,47.6064,0
40754,"Can you recommend anyone for this #job? Assistant Manager-Hotel - https://t.co/HGppDuq3H2 #BusinessMgmt #Seattle, WA #Hiring #CareerArc",2/12/2017,tmj_sea_mgmt,-122.3320708,47.6062095,1
40769,"Want to work in 8301 Aurora Ave N, #Seattle, WA? View our latest opening: https://t.co/JcI4vtNnBi #Hospitality #Veterans #Job #Jobs #Hiring",2/12/2017,tmj_sea_hrta,-122.3450069,47.6894646,1
40826,"Interested in a #job in #Seattle, WA? This could be a great fit: https://t.co/qpLrw0haGJ #Healthcare #Hiring #CareerArc",2/12/2017,tmj_sea_health,-122.33,47.61,1
40827,"We're #hiring! Click to apply: Customer Category Manager - CCM (Costco) - https://t.co/XlmVHsrQ5t #Seattle, WA #Job #Jobs #CareerArc",2/12/2017,tmj_sea_jobs,-122.3320708,47.6062095,0
40851,"Can you recommend anyone for this #job in #Seattle, WA? https://t.co/vhzUwZweAR #Healthcare #Hiring",2/12/2017,SwedishCareers,-122.33,47.61,1
40856,Today's surprising #fact : there was a gas #flame at #top of #seattle #spaceneedle.… https://t.co/4bwwA2COLV,2/12/2017,SGDESPREZ,-122.3492367,47.62054799,0
40876,"Join the Supplemental Health Care team! See our latest #job opening here: https://t.co/21Ee8y9nzs #Nursing #Seattle, WA #Hiring #CareerArc",2/12/2017,tmj_sea_nursing,-122.3323955,47.606503,0
40960,"I'm at Seattle-Tacoma International Airport in Seatac, WA https://t.co/gNhmqfsIia",2/12/2017,onlybraves,-122.3025084,47.44358853,0
40962,"I'm at @Space_Needle in Seattle, WA https://t.co/R3xgYHOzQM",2/12/2017,maksmal77,-122.3493505,47.6204909,0
40966,Terrarium magic. #ballardlife #justseattlethings <ed><U+00A0><U+00BD><ed><U+00B5><U+00B8><ed><U+00A0><U+00BE><ed><U+00B6><U+0087> @ Percy's Seattle https://t.co/SrTAhrbUyJ,2/12/2017,EnolaDesert,-122.3831616,47.66620693,0
40970,"Want to work at U.S. Bank? We're #hiring in #Burien, WA! Click for details: https://t.co/4JEp1IjWVT #Banking #Job #Jobs #CareerArc",2/12/2017,tmj_sea_banking,-122.3405305,47.4668384,1
40994,Getting my coffee fuel <U+26FD><U+FE0F> @itsnickdimengo for Billings Montana @ Seattle-Tacoma International… https://t.co/KhriZIzJU1,2/12/2017,laurafagan1,-122.3019047,47.44382205,0
41000,"Want to work at PRO Sports Club? We're #hiring in #Seattle, WA! Click for details: https://t.co/1AWYuUKI1I #HealthWelfare #Job #Jobs",2/12/2017,tmj_sea_health,-122.3320708,47.6062095,1
41005,"Want to work at Ace Parking Management? We're #hiring in #Seattle, WA! Click for details: https://t.co/v69IZwonIw #Labor #Job #Jobs",2/12/2017,tmj_sea_labor,-122.3320708,47.6062095,1
41015,Slush in White Pass #traffic https://t.co/12UyGMOG9h,2/12/2017,TotalTrafficSEA,-121.5722,46.69148,0
41017,"See our latest 2200 NW Market St, #Seattle, WA #job and click to apply: Shift Supervisor (US) - https://t.co/kvpOcTLdJI #Hospitality",2/12/2017,tmj_sea_hrta,-122.3848748,47.6689116,0
41029,"Want to work in #Seattle, WA? View our latest opening: https://t.co/FUipZMVdCy #Healthcare #Job #Jobs #Hiring",2/12/2017,SwedishCareers,-122.33,47.61,1
41037,"Weather now: broken clouds, 39°F, 4 mph north-northeast wind. https://t.co/8w7Q5q5Yqa",2/12/2017,SeattleCP,-122.3324783,47.6054773,-1
41038,"We're the best at taking photos together. @ Seattle, Washington https://t.co/pXHaTf5mUa",2/12/2017,AMinSeattle,-122.331,47.6064,1
41044,maldefleur magic <U+2728> @ Vito's Seattle https://t.co/9TB5wm6BCr,2/12/2017,PromQueenMusic,-122.3273369,47.60826111,1
41059,"If you're looking for work in #Seattle, WA, check out this #job: https://t.co/8xciLhkpEZ #nowhiring #FacilitiesMgmt #Hiring #CareerArc",2/12/2017,tmj_WA_facmgmt,-122.3320708,47.6062095,1
41060,"Quincy Jones, Seattle native and musical master, will be one of our keynotes at the Upstream… https://t.co/C88sbtCBhX",2/12/2017,UpstreamFest,-122.3339731,47.60151977,0
41068,"This #job might be a great fit for you: Hematology Oncologist - Locum Tenens - https://t.co/jUn3kiWADT #Oncology #Seattle, WA #Hiring",2/12/2017,tmj_SEA_phys,-122.3320708,47.6062095,1
41076,Abt to go at the #top of #seattle #spaceneedle @ Space Needle https://t.co/92ifQIbSYK,2/12/2017,SGDESPREZ,-122.3492367,47.62054799,0
41112,#aboutlastnight <ed><U+00A0><U+00BC><ed><U+00BD><U+00BD> #Georgetown #Seattle @ Fonda La Catrina https://t.co/f2XWXXBVbv,2/12/2017,ChakoBoots,-122.31781,47.54992,0
41113,"Can you recommend anyone for this #job in 328 15th Ave E, #Seattle, WA? https://t.co/T9qt0o2Pqf #Hospitality #Veterans #Hiring #CareerArc",2/12/2017,tmj_sea_hrta,-122.3124855,47.6214755,1
41122,"Join the Robert Half Legal team! See our latest #job opening here: https://t.co/jRL1Mnb55D #Clerical #Seattle, WA #Hiring #CareerArc",2/12/2017,tmj_sea_cler,-122.336407,47.6084921,0
41147,"Want to work in #Seattle, WA? View our latest opening: https://t.co/rEttfgShP8 #Healthcare #Job #Jobs #Hiring #CareerArc",2/12/2017,tmj_sea_health,-122.3320708,47.6062095,1
41159,"#fashion #editorial #grafitti #jumpsuit #print #casual #chic @ Belltown, Seattle https://t.co/uEYK4alEoL",2/12/2017,shop_grrl,-122.346,47.6132,0
41188,"Accident, left lane blocked in #Seattle on I-5 SB at Olive Wy, stop and go traffic back to Lk Cty Wy, delay of 12 mins #traffic",2/13/2017,TotalTrafficSEA,-122.3293,47.6161,-1
41198,Adios Seattle. #seattle #pnw #washington #pugetsound @ Three Tree Point https://t.co/ysagTMZbXz,2/13/2017,josephrouse,-122.3789119,47.4519362,0
41233,"Want to work in 4824 Rainier Ave S, #Seattle, WA? View our latest opening: https://t.co/Ginic0na0C #Hospitality #Veterans #Job #Jobs",2/13/2017,tmj_sea_hrta,-122.2853019,47.558743,1
41243,"Want to work at Nordstrom? We're #hiring in #Seattle, WA! Click for details: https://t.co/8tKzH7TK03 #IT #Job #Jobs https://t.co/IeexXeJXyC",2/13/2017,JobsAtNordstrom,-122.3320708,47.6062095,1
41284,Another beautiful evening in Phoenix! #seattle #seattleseahawks… https://t.co/PUCW7vPpUI,2/13/2017,codyjlang,-112.0866783,33.59400252,1
41289,"Want to work at Swedish Medical Center? We're #hiring in #Seattle, WA! Click for details: https://t.co/cIph37BDA5 #Nursing #Job #Jobs",2/13/2017,tmj_sea_nursing,-122.33,47.61,1
41299,"Can you recommend anyone for this #job? Program Manager 2 - https://t.co/hgJf0l8NYQ #IT #Seattle, WA #Hiring #CareerArc",2/13/2017,tmj_sea_it,-122.3320708,47.6062095,1
41303,"This #job might be a great fit for you: Teller 1 (20hrs) - Northgate Branch, North Seattle - https://t.co/hKGCMrttox #Banking #Seattle, WA",2/13/2017,tmj_sea_banking,-122.3320708,47.6062095,1
41306,"We're #hiring! Read about our latest #job opening here: Senior Technical Writer (Seattle) - https://t.co/3jtccFuvPq #Seattle, WA",2/13/2017,tmj_sea_eng,-122.3320708,47.6062095,0
41309,I gave walnut for squirrel. <ed><U+00A0><U+00BD><ed><U+00B8><U+008A><ed><U+00A0><U+00BD><ed><U+00B0><U+00BF>#cute #squirrel #seattle #bluesky #seattlecenter #<U+30EA><U+30B9> #<U+5927><U+597D><U+304D> #<U+30B7><U+30A2><U+30C8><U+30EB>… https://t.co/YXKtDMykAL,2/13/2017,tennischu,-122.3508281,47.62156667,0
41331,Monday afternoon in #Seattle on a postcard perfect day with @delta.  Outbound again!… https://t.co/Z9NlyX9F32,2/13/2017,SkiPowSnow,-122.3020329,47.43880216,1
41335,"We're #hiring! Click to apply: Monitor Technician - Short Stay (Cardiac and Neuro) - https://t.co/hJemRdOMMb #MedicalDevices #Seattle, WA",2/13/2017,SwedishCareers,-122.33,47.61,0
41339,"Can you recommend anyone for this #job? Monitor Technician - Short Stay (Cardiac and Neuro) - https://t.co/BVdA9z1GBa #Seattle, WA",2/13/2017,tmj_sea_health,-122.33,47.61,1
41361,"Can you recommend anyone for this #job? Community Liaison - https://t.co/UXQgjsFreb #Seattle, WA 98168 US #Hiring #CareerArc",2/13/2017,tmj_sea_jobs,-122.295521,47.4886652,1
41376,"We're #hiring! Click to apply: Registered Nurse - Short Stay (Cardiac and Neuro) - https://t.co/8Gn3Wt7qoU #Nursing #Seattle, WA #Job",2/13/2017,tmj_sea_nursing,-122.33,47.61,0
41383,"This #job might be a great fit for you: Parts Delivery - https://t.co/zXioA4rHRY #Transportation #Seattle, WA #Hiring #CareerArc",2/13/2017,tmj_sea_transp,-122.3066234,47.498809,1
41384,"See our latest #Chicago, IL #job and click to apply: Accenture Industry X.0 Analyst - Chicago, San... - https://t.co/v3CtNDfii0 #Hiring",2/13/2017,tmj_chi_mgmt,-87.6297982,41.8781136,0
41386,"This #job might be a great fit for you: Barista (US) - https://t.co/ZCC8aRBRGu #Hospitality 800 5th Ave, #Seattle, WA #Veterans #Hiring",2/13/2017,tmj_sea_hrta,-122.330238,47.6054184,1
41393,"Yes, this is a #waterfall. #seattle center #McCawHall #Seattle @ McCaw Hall https://t.co/TAaAd1ASGG",2/13/2017,Winos_Seattle,-122.3506017,47.62401839,0
41442,sometimes you have to be a billboard #marina #sanfrancisco #losangeles #lasvegas #seattle… https://t.co/YbVZAYwWG3,2/13/2017,djdeepfog,-122.4376587,37.8064891,0
41445,"Can you recommend anyone for this #job? Barista (US) - https://t.co/BXMKCp9Sdm #Hospitality 1295 N 205th St, #Seattle, WA #Veterans #Hiring",2/13/2017,tmj_sea_hrta,-122.3428027,47.7753536,1
41462,"Can you recommend anyone for this #job in #Seattle, WA? https://t.co/NRsPcQZbaB #Nursing #Hiring #CareerArc",2/13/2017,tmj_sea_nursing,-122.33,47.61,1
41464,"I'm at Gay City Health Project - @gytnow in Seattle, WA https://t.co/SqqFefuf42",2/13/2017,maksmal77,-122.3246098,47.61420622,0
41492,"Want to work in #Seattle, WA? View our latest opening: https://t.co/acQsTdn70a #Hospitality #Job #Jobs #Hiring #CareerArc",2/13/2017,tmj_sea_hrta,-122.33,47.61,1
41504,Just posted a video @ Seattle Art Museum https://t.co/X6qYOLW8HF,2/13/2017,OliWilly,-122.338126,47.60732531,0
41509,"We're #hiring! Read about our latest #job opening here: Seattle Physical Therapy Aide/Administrator - https://t.co/QLDMG7Ibv8 #Seattle, WA",2/13/2017,tmj_sea_health,-122.3320708,47.6062095,0
41557,"Want to work at Swedish Medical Center? We're #hiring in #Seattle, WA! Click for details: https://t.co/Jut2OjxQyS #Hospitality #Job #Jobs",2/13/2017,tmj_sea_hrta,-122.33,47.61,1
41560,Just posted a photo @ Seattle Aquarium https://t.co/GNWUBN4ZW5,2/13/2017,OliWilly,-122.3426188,47.60755886,0
41565,"If you're looking for work in #Seattle, WA, check out this #job: https://t.co/j8I35B2cXG #Nursing #Hiring #CareerArc",2/13/2017,tmj_sea_nursing,-122.33,47.61,1
41568,"Want to work in #Seattle, WA? View our latest opening: https://t.co/h9FCXNe0TT #IT #Job #Jobs #Hiring https://t.co/G0MpjzTiKA",2/13/2017,JobsAtNordstrom,-122.3320708,47.6062095,1
41578,"Interested in a #job in #Seattle, WA? This could be a great fit: https://t.co/AYpq4oLQ7e #IT #Hiring #CareerArc",2/13/2017,tmj_sea_it,-122.3320708,47.6062095,1
41593,Sunglasses kind of day <ed><U+00A0><U+00BD><ed><U+00B8><U+008E> #seattle #sunnyday #sunnymonday #sunglasses #hot1037 - @deannacruz @… https://t.co/vAwVTLUJaR,2/13/2017,HOT1037Seattle,-122.331,47.6064,0
41599,"Can you recommend anyone for this #job? Registered Nurse - Behavioral Health - https://t.co/hbVGJfe8Ch #HealthWelfare #Seattle, WA #Hiring",2/13/2017,tmj_sea_health,-122.33,47.61,1
41617,"We're #hiring! Click to apply: Assistant Controller - https://t.co/rVTzmxm76a #Accounting #Seattle, WA #Job #Jobs #CareerArc",2/13/2017,tmj_sea_acct,-122.3769582,47.6683603,0
41623,Shout out to Seattle crew! Getting to surprise you guys (well some of you lol) was one of my… https://t.co/cXNRMb4jMT,2/13/2017,HaileeMing,-122.201,47.9634,0
41624,"Interested in a #job in #Seattle, WA? This could be a great fit: https://t.co/96FG6Vg0g7 #Nursing #Hiring",2/13/2017,SwedishCareers,-122.33,47.61,1
41628,Accident.  on-ramp and right lane of mainline are blocked in #MapleValley on SR 18 WB at 244th Ave SE #traffic https://t.co/12UyGMOG9h,2/13/2017,TotalTrafficSEA,-122.0157,47.41556,1
41635,"See our latest #Seattle, WA #job and click to apply: Licensed Practical Nurse -... - https://t.co/heURxCpH7V… https://t.co/Nor4bXRaZq",2/13/2017,JobsatVA,-122.3320708,47.6062095,0
41639,"Seattle trends now: Grammy, Grammys, Oroville, Adele, Prince. https://t.co/rs1pjlKOkI",2/13/2017,SeattleCP,-122.3324783,47.6054773,0
41640,"DOJ tells Robart it wants to slow case down. Robart responds \I thought the president said we'll see you in court?\""… https://t.co/IIKsbBreYK""",2/13/2017,SeattleCP,-122.3324783,47.6054773,-1
41641,"Beginning tomorrow, all pkgs of pot products sold in WA that meant to be eaten or swallowed must have a \Not for… https://t.co/IIKsbBreYK""",2/13/2017,SeattleCP,-122.3324783,47.6054773,0
41642,"Judge giving each side 15 minutes to give oral update to accompany their filings earlier today, then Judge Robart… https://t.co/IIKsbBreYK",2/13/2017,SeattleCP,-122.3324783,47.6054773,0
41657,"Interested in a #job in #Seattle, WA? This could be a great fit: https://t.co/sEYuwhNuxJ #Marketing #Hiring #CareerArc",2/13/2017,tmj_sea_adv,-122.3320708,47.6062095,1
41672,"Wherever I go, there we are #MedX #ePatient #family @ Seattle, Washington https://t.co/FgQXSCcIrp",2/13/2017,thacherT1D,-122.331,47.6064,0
41683,#Carpool #Seattle -&gt; #KansasCity rideshare split costs take turns share coffee share music share food https://t.co/zwK5uMlcMv,2/13/2017,carpoolworld,-122.34,47.61,-1
41692,"See our latest #Seattle, WA #job and click to apply: Sr Engineer, Fulfillment and Distribution Technology -… https://t.co/l0KZo78fn1",2/13/2017,JobsAtNordstrom,-122.3320708,47.6062095,1
41707,say it isn't so. #marina #sanfrancisco #losangeles #lasvegas #seattle #chicago #atlanta #dc #nyc… https://t.co/FjHUVLbhMA,2/13/2017,djdeepfog,-122.4376587,37.8064891,0
41717,I've wanted one of these for weeks. #greek #queenanne #seattle #lunch #myfab5 @ Athina https://t.co/bhchrPfMeH,2/13/2017,hozman911,-122.3566207,47.62416593,0
41744,"This #job might be a great fit for you: Client Engagement Specialist - https://t.co/RAhbOGG8hn #Sales #Seattle, WA #Hiring #CareerArc",2/13/2017,tmj_sea_sales,-122.3320708,47.6062095,1
41747,"Interested in a #job in #Seattle, WA? This could be a great fit: https://t.co/PmHtLaM1bC #IT #Hiring https://t.co/VtYK4vsKGt",2/13/2017,JobsAtNordstrom,-122.3320708,47.6062095,1
41778,"This #job might be a great fit for you: Nurse Practitioner - Gastroenterology - https://t.co/d9ei8yPWYQ #RN #Seattle, WA #Hiring",2/13/2017,tmj_sea_nursing,-122.33,47.61,1
41825,"I'm at Mike's Noodle House in Seattle, WA https://t.co/wcepqDvGv4",2/13/2017,Bparker_Seattle,-122.325164,47.59855742,0
41835,Accident.  on-ramp blocked in #MapleValley on SR 18 WB at 244th Ave SE #traffic https://t.co/12UyGMOG9h,2/13/2017,TotalTrafficSEA,-122.0157,47.41556,0
41838,"Want to work at Seattle Marriott Bellevue? We're #hiring in #Bellevue, WA! Click for details: https://t.co/AsxHqAeBCf #Hospitality #Job",2/13/2017,tmj_sea_hrta,-122.1928133,47.612706,1
41852,#marina #sanfrancisco #losangeles #lasvegas #seattle #chicago #atlanta #dc #nyc #london #madrid… https://t.co/dEL1cTPDPy,2/13/2017,djdeepfog,-122.46,37.8042,0
41860,"Can you recommend anyone for this #job? Clinical Social Worker - Case Management - https://t.co/RevsyX68ii #HealthWelfare #Seattle, WA",2/13/2017,tmj_sea_health,-122.33,47.61,1
41864,"Want to work in #MountlakeTerrace, WA? View our latest opening: https://t.co/qpljsJWY1O #Banking #Job #Jobs #Hiring #CareerArc",2/13/2017,tmj_sea_banking,-122.3087405,47.7881528,1
41866,"Can you recommend anyone for this #job in #Seattle, WA? https://t.co/oJ9wY5A5Cn #IT #Hiring #CareerArc",2/13/2017,tmj_sea_it,-122.3320708,47.6062095,1
41882,"This #job might be a great fit for you: Barista (US) - https://t.co/MsGBYLWxHO #Hospitality 1144 Elliott Ave W, #Seattle, WA #Veterans",2/13/2017,tmj_sea_hrta,-122.3720598,47.6298385,1
41884,"See our latest #Seattle, WA #job and click to apply: Construction Manager - https://t.co/hiIdr7V66k #Construction #Hiring #CareerArc",2/13/2017,tmj_sea_constru,-122.3320708,47.6062095,0
41893,Join the Department of Veterans Affairs team! See our latest #job opening here: https://t.co/1Syo5U8Pds #Nursing… https://t.co/CnwZiajuxp,2/13/2017,JobsatVA,-122.3320708,47.6062095,0
41920,"If you're looking for work in #Seattle, WA, check out this #job: https://t.co/PggtmbweGQ #RN #Nurse #ED #ER #Hiring",2/13/2017,SwedishCareers,-122.33,47.61,1
41921,"Can you recommend anyone for this #job in #Seattle, WA? https://t.co/2RlyCoTrNx #IT #Hiring https://t.co/JoIgNyHDiS",2/13/2017,JobsAtNordstrom,-122.3320708,47.6062095,1
41923,Great @CrossFitWtLift course this weekend in Seattle at the coolest box ever @cfbelltown learned… https://t.co/kAo0n7Wbhx,2/13/2017,Desi_With_An_S,-122.35485,47.6180499,2
41936,Accident cleared in #Spanaway on WA-7 SB at 240th St E #traffic https://t.co/12UyGMOG9h,2/13/2017,TotalTrafficSEA,-122.3843,47.03861,1
41938,"At 3pm, Seattle Judge Robart will hear updates from WA Attorney General and DOJ attorneys representing the… https://t.co/IIKsbBreYK",2/13/2017,SeattleCP,-122.3324783,47.6054773,0
41977,"LOVE MY FOUNTAIN!! (@ International Fountain in Seattle, WA) https://t.co/VocO2Xu6GZ https://t.co/BdoAyuNY6h",2/13/2017,lilkaraokediva,-122.3520219,47.62250849,1
42002,#surplustoo #seattle #vintagesign #signage #sodo #southofdowntown #walkabout #sunnyseattle… https://t.co/gFAf6y8vHA,2/13/2017,LoudnBrown,-122.3347,47.57959,0
42025,"We're #hiring! Read about our latest #job opening here: Urgent Need for Med Surg. RN - https://t.co/OW0EvI1v8c #Nursing #Seattle, WA",2/13/2017,tmj_sea_nursing,-122.2964235,47.6087583,-1
42050,"0 • • • #vsco #vscocam #vscogood #starbucks #starbuckscoffee #seattle… https://t.co/Bsi6mSoD44""",2/13/2017,connorquaschnik,-122.3019047,47.44382205,0
42058,"Want to work in #Seattle, WA? View our latest opening: https://t.co/jO86MOHoKM #Writing #Job #Jobs #Hiring #CareerArc",2/13/2017,tmj_sea_writing,-122.3320708,47.6062095,1
42062,Crash involving a semi blocks all sb lanes in #Spanaway on WA-7 SB at 240th St E #traffic https://t.co/12UyGMOG9h,2/13/2017,TotalTrafficSEA,-122.3843,47.03861,-1
42078,"See our latest #Seattle, WA #job and click to apply: IT Manager - https://t.co/RPjP3fGMFX #IT #Hiring https://t.co/DX0Xomizmu",2/13/2017,JobsAtNordstrom,-122.3320708,47.6062095,0
42094,"Interested in a #job in #Seattle, WA? This could be a great fit: https://t.co/rxjC0kZ4mp #Hospitality #hotels #Hiring #CareerArc",2/13/2017,tmj_sea_hrta,-122.2909699,47.4439896,1
42115,"Want to work in #Seattle, WA? View our latest opening: https://t.co/9l7wqM9JQf #Nursing #Job #Jobs #Hiring #CareerArc",2/13/2017,tmj_sea_nursing,-122.3320708,47.6062095,1
42136,"Want to work in #Seattle, WA? View our latest opening: https://t.co/z0tTyLHLsT #IT #Job #Jobs #Hiring #CareerArc",2/13/2017,tmj_sea_it,-122.3320708,47.6062095,1
42165,"If you're looking for work in #Seattle, WA, check out this #job: https://t.co/oq0ss4yvWY #Education #Hiring #CareerArc",2/13/2017,tmj_sea_edu,-122.3320708,47.6062095,1
42167,"\Layers of Life\"" 24x24 inch acrylic on canvas. Available on my site. Link in Profile. @ Seattle,… https://t.co/jTZtDmrXIx""",2/13/2017,Circleof_ART,-122.331,47.6064,1
42187,"I'm at @DowntownSeattle in Seattle, WA https://t.co/0dB9U7K6Kn",2/13/2017,lilkaraokediva,-122.3392499,47.60998039,0
42198,Accident involving semi blocks all sb lanes in #Spanaway on WA-7 NB at 240th St E #traffic https://t.co/12UyGMOG9h,2/13/2017,TotalTrafficSEA,-122.3843,47.03861,0
42206,Happy Hour @cuff_seattle  #thecufftv #thecuffcomplex #smirnoffpride #TheCuff #monday… https://t.co/PtOXTx80tc,2/13/2017,cuff_seattle,-122.31587,47.61509,1
42210,"Can you recommend anyone for this #job? Certified Nursing Assistant - Medical Respiratory - https://t.co/RcJBiyoVQ3 #CNA #Seattle, WA",2/13/2017,SwedishCareers,-122.33,47.61,1
42234,"Accident, right lane blocked in #Spanaway on WA-7 NB at 240th St E #traffic https://t.co/12UyGMOG9h",2/13/2017,TotalTrafficSEA,-122.3843,47.03861,1
42253,"<U+0414><U+0430>, <U+0433><U+043E><U+0440><U+043A><U+0438> <U+0442><U+0443><U+0442> <U+0447><U+0442><U+043E> <U+043D><U+0430><U+0434><U+043E> <ed><U+00A0><U+00BD><ed><U+00B1><U+008D><ed><U+00A0><U+00BC><ed><U+00BC><U+00B2><U+26F7><U+FE0F> #crystalpass #crystalmountain #ski #seattle #wa #winter #snow #sport… https://t.co/crkoN9rrJu",2/13/2017,gobozov,-121.4746843,46.93630616,0
42256,"If you're looking for work in #Seattle, WA, check out this #job: https://t.co/yUyQqrtpUv #FacilitiesMgmt #Hiring #CareerArc",2/13/2017,tmj_WA_facmgmt,-122.33,47.61,1
42293,"We're #hiring! Click to apply: Crew Member / Customer Service - https://t.co/Jt6LqJLhTk #Hospitality #Seattle, WA #Job #Jobs #CareerArc",2/13/2017,tmj_sea_hrta,-122.3300454,47.6038429,0
42295,"We're #hiring! Click to apply: Radiologist - Locum Tenens - https://t.co/HhXBbJoDJu #Radiology #Seattle, WA #Job #Jobs #CareerArc",2/13/2017,tmj_SEA_phys,-122.3320708,47.6062095,0
42311,"We're #hiring! Read about our latest #job opening here: Load Puller - https://t.co/hh03NOB65k #Seattle, WA #CareerArc",2/13/2017,tmj_sea_jobs,-122.297578,47.5793237,0
42314,"Gorgeous! @ Seattle, Washington https://t.co/Tjqlya9zmw",2/13/2017,jpaigesworld,-122.331,47.6064,0
42315,"See our latest #Seattle, WA #job and click to apply: Project Mgr III - 90044336 - https://t.co/8lEJWQpzx4 #ProductMgmt #Hiring #CareerArc",2/13/2017,tmj_usa_prod,-122.3406748,47.583863,0
42323,"Hey Seattle! Join us in the next Expressive Painting Urban Retreat February 25+26.  <ed><U+00A0><U+00BD><ed><U+00B2><U+00A5>Enter to… https://t.co/bDSyOFP5g1""",2/13/2017,Circleof_ART,-122.331,47.6064,-1
42325,"See our latest #Seattle, WA #job and click to apply: Engineer 3 - https://t.co/vqnwL6Kyhg #IT #Hiring https://t.co/zsumBEqZBm",2/13/2017,JobsAtNordstrom,-122.3320708,47.6062095,0
42327,"See our latest #Seattle, WA #job and click to apply: Crew Member / Customer Service - https://t.co/fw7IZVlGhk #Hospitality #Hiring",2/13/2017,tmj_sea_hrta,-122.3389688,47.6180457,0
42332,"Late lunch. Egg salad, and fruit. I'm at Molly's Salads (Henry Art Gallery, University of Washington, Seattle, WA) https://t.co/PzogJMnlYS",2/13/2017,KissStephanie,-122.3116493,47.65648486,0
42333,Not ready to leave but it sure has been a wonderful trip! <ed><U+00A0><U+00BD><ed><U+00B3><U+00B8><ed><U+00A0><U+00BD><ed><U+00B9><U+008C><ed><U+00A0><U+00BC><ed><U+00BE><U+00A3><ed><U+00A0><U+00BD><ed><U+00B0><U+009F><U+2603> (@ Seattle-Tacoma International Airport) https://t.co/BzShNHV2Hy,2/13/2017,tsspiegel,-122.3025084,47.44358853,2
42360,"I hope if you're not outside, you can at least see outside. So beautiful! #westseattle #seattle… https://t.co/9oIwHjxQOY",2/13/2017,CherryConsign,-122.38647,47.56524,0
42379,"Sacred horse @ Wallingford, Seattle https://t.co/LQpNBOzxtp",2/13/2017,mauropm,-122.3361111,47.65916667,0
42380,"We're #hiring! Click to apply: Barista (US) - https://t.co/FefNM1SHIY #Hospitality 600 Stewart St, #Seattle, WA #Veterans #Job #Jobs",2/13/2017,tmj_sea_hrta,-122.3371532,47.6140365,0
42382,"We're #hiring! Click to apply: Teller 1 (20hrs) - Northgate Branch, North Seattle - https://t.co/e4omcwdhN7 #Banking #Lynnwood, WA #Job",2/13/2017,tmj_sea_banking,-122.3151313,47.8209301,0
42384,"Can you recommend anyone for this #job in #Seattle, WA? https://t.co/k1ias9lakJ #IT #Hiring #CareerArc",2/13/2017,tmj_sea_it,-122.3320708,47.6062095,1
42394,"Happy Valentines Day <U+2764><ed><U+00A0><U+00BD><ed><U+00B9><U+0083><U+2764> Sevgililer gününüz kutlu olsun <U+2764><ed><U+00A0><U+00BD><ed><U+00B9><U+0083><U+2764> @ Seattle, Washington https://t.co/TIkuprjFcf""",2/13/2017,SVGBRN,-122.331,47.6064,1
